id,curso,modalidade
UNB-2_7f933fa1d5bdee7841575df4475d4419,ARTES CÊNICAS,Bacharelado
UNB-2_e805db2a27328c42313a2987b03db802,CIÊNCIAS DA INFORMAÇÃO,Bacharelado
UNB-2_3ccc59ceb8e17741becdb564ed3a7733,CIÊNCIAS DA INFORMAÇÃO,Bacharelado
UNB-2_681038155fab877774b521a1f4181bdc,MUSEOLOGIA,Bacharelado
UNB-2_7678cde18059492601ff6b3de1166a97,CIÊNCIAS DA INFORMAÇÃO,Bacharelado
UNB-2_917722dcaed9b0c2bf0ffe2451644cdd,CIÊNCIAS DA INFORMAÇÃO,Bacharelado
UNB-2_6618d5e436fd6451cfe7642355adbb05,MUSEOLOGIA,Bacharelado
UNB-2_987a5ef54b99f562c43968622aabcf4a,MUSEOLOGIA,Bacharelado
UNB-2_7ffdc9367517bac965a5aa5e3726f8a6,MUSEOLOGIA,Bacharelado
UNB-2_9551970edb3d57f1e612162b9ac457b0,MUSEOLOGIA,Bacharelado
UNB-2_ade50c5954a2395fa1c7b1f5ad88de7f,MUSEOLOGIA,Bacharelado
UNB-2_635f4ca00cb372e57b111992f6d715a2,MUSEOLOGIA,Bacharelado
UNB-2_37d08fc5b24750d9f51a97d786949915,MUSEOLOGIA,Bacharelado
UNB-2_2ea540febbb1854aa448a2bc3acf022a,MUSEOLOGIA,Bacharelado
UNB-2_ecc62af572eb8c5b2f5d7d981c031016,MUSEOLOGIA,Bacharelado
UNB-2_1ce431583b970eb38c1a29a96883ee43,MUSEOLOGIA,Bacharelado
UNB-2_5f74939228f258258716b63e0c7abc70,MUSEOLOGIA,Bacharelado
UNB-2_5425cf42604c9c887fce080c86de5e17,MUSEOLOGIA,Bacharelado
UNB-2_40363961ce1bd8461565f0bb73630813,ARTES CÊNICAS,Bacharelado
UNB-2_a11e305d5f9e28e0f2c91e9bd4eb42e2,CIÊNCIAS CONTÁBEIS,Bacharelado
UNB-2_1ae4e1a81c46478e1f6cd0c7d2e428d2,ENGENHARIA ELÉTRICA,Bacharelado
UNB-2_f26471196ae9c7c6e6bbec38d539c769,FISIOTERAPIA,Bacharelado
UNB-2_8d45b63ad713573c5f7cce88376b0379,ARTES CÊNICAS,Bacharelado
UNB-2_9989c49e3fb3a2962c44f2a89f4f6c4a,ARTES CÊNICAS,Bacharelado
UNB-2_77211a5c0acbcce0a90b1528a090e333,ARTES CÊNICAS,Licenciatura
UNB-2_e04c9d103e1b53c5bd2ddb1af6cf875d,ARTES CÊNICAS,Bacharelado
UNB-2_7d13c0e53e3ead838e7b3f496e4b9846,ARTES CÊNICAS,Licenciatura
UNB-2_bbd9442ea754225bd3fad6e771fa0dcf,CIÊNCIAS DA COMPUTAÇÃO,Licenciatura
UNB-2_e3e1d1ec9d30e53d6bb051c3ba3750ce,ARTES CÊNICAS,Licenciatura
UNB-2_c40c2ccaae8d113a9c65db3f4bdc0936,CIÊNCIAS DA COMPUTAÇÃO,Bacharelado
UNB-2_37ec141ae95525830d81ef17b91194b1,CIÊNCIAS DA INFORMAÇÃO,Bacharelado
UNB-2_4e230a2f73b2808886760bc8302a68c8,CIÊNCIAS DA COMPUTAÇÃO,Bacharelado
UNB-2_b0fd7ce16913ddc3d8d40457fa12475d,FARMÁCIA,Bacharelado
UNB-2_6ab4459d6b4026c86731620fc8e778b9,HISTÓRIA,Licenciatura
UNB-2_f8e047ef5febb16f126aa4671557800d,PEDAGOGIA,Licenciatura
UNB-2_ed084dbe040912e1fbc3eb25b5696002,GESTÃO EM SAÚDE COLETIVA,Bacharelado
UNB-2_7bab36ae9a070196f916008de8de57f3,GESTÃO EM SAÚDE COLETIVA,Bacharelado
UNB-2_8351136d66e16cbcaa49715eec951300,GESTÃO EM SAÚDE COLETIVA,Bacharelado
UNB-2_d3b773b2c1c02b5ca98278710ed96a89,GESTÃO EM SAÚDE COLETIVA,Bacharelado
UNB-2_356e12f432f1e4ffd143c6ab7664a535,GESTÃO EM SAÚDE COLETIVA,Bacharelado
UNB-2_0abd2bfb18e717e8fa6d93186e08a039,ADMINISTRAÇÃO,Bacharelado
UNB-2_be21192e02c9d473c6b022f21d7516bc,ADMINISTRAÇÃO,Bacharelado
UNB-2_9eba628c941c7f6e18b15ff2cb2099f3,QUÍMICA TECNOLÓGICA,Bacharelado
UNB-2_9dd308ffdc39676dc8520513d3bc60c5,ADMINISTRAÇÃO,Bacharelado
UNB-2_b2cd7fe32779baa7bd710eee8fa71da0,QUÍMICA TECNOLÓGICA,Bacharelado
UNB-2_eefc423f6164f13462ed7dee6069db19,QUÍMICA TECNOLÓGICA,Bacharelado
UNB-2_b15aff1b76e340bad3ead13524a0d1a5,ADMINISTRAÇÃO,Bacharelado
UNB-2_5316725d27c24aba0b7623833ee04c7d,ADMINISTRAÇÃO,Bacharelado
UNB-2_4c6ee2f725936d66262d0a3c57c8f5a7,QUÍMICA,Licenciatura
UNB-2_0dec42aea529ca30e3de5369504a13c7,ADMINISTRAÇÃO,Bacharelado
UNB-2_e68b4acd56d6356b2eb550e4e9b9227c,ADMINISTRAÇÃO,Bacharelado
UNB-2_4570586a1fab936d43fa232c1f8b92db,QUÍMICA,Bacharelado
UNB-2_451727c55789ed7cfc66d76bc7190776,ADMINISTRAÇÃO,Bacharelado
UNB-2_506680a15d1911f3c9a9d2fb67194b08,ADMINISTRAÇÃO,Bacharelado
UNB-2_bd711284a7b526f6eb138b859809be57,HISTÓRIA,Licenciatura
UNB-2_e4a56f4fd0b23684e6a5269d146a903f,ADMINISTRAÇÃO,Bacharelado
UNB-2_7f0b5054ab62028798a3286414e11c2f,HISTÓRIA,Licenciatura
UNB-2_4026849bf169f957d9fa348877bcb415,HISTÓRIA,Bacharelado
UNB-2_6c07c47a514e8538968a9c4d5c7759b7,HISTÓRIA,Licenciatura
UNB-2_928dc4c86d03a1ac369fe6ce8d96f1fd,HISTÓRIA,Bacharelado
UNB-2_814e0df5610b4f3f7fd9a6ced4605e65,HISTÓRIA,Bacharelado
UNB-2_f6ed335f1482179b53b3d02989917ecb,SERVIÇO SOCIAL,Bacharelado
UNB-2_d09aad1bfa1fcf26e809860de64cbdca,HISTÓRIA,Licenciatura
UNB-2_5559ed57a99f6969ecf98eb4574e3f40,ADMINISTRAÇÃO,Bacharelado
UNB-2_95ed76d75baad87b888fb1b53cc6ed36,ADMINISTRAÇÃO,Bacharelado
UNB-2_b63f14b1ea92ef68c4caf24f1baa66c3,ADMINISTRAÇÃO,Bacharelado
UNB-2_dfb4aa69df9e3b97413ea81b867509d2,ADMINISTRAÇÃO,Bacharelado
UNB-2_9dc5fcafc3152f553e95d38996acf03a,ADMINISTRAÇÃO,Bacharelado
UNB-2_4099f086e1ba5de04940d6da004c1e12,ADMINISTRAÇÃO,Bacharelado
UNB-2_aa5ddeedfd76d26caf515431af0e410c,ADMINISTRAÇÃO,Bacharelado
UNB-2_f1b849a7bcdd2f8ca448b7a5ee4120f4,ADMINISTRAÇÃO,Bacharelado
UNB-2_9f308f394843428e27661148a4b1d620,ADMINISTRAÇÃO,Bacharelado
UNB-2_73d7e62ab206947060441663fd965bf3,ADMINISTRAÇÃO,Bacharelado
UNB-2_58a09f98bddaeaecd4faa8f4291ac2af,ADMINISTRAÇÃO,Bacharelado
UNB-2_35dc81d8f25adeb9b6bf55f904405ba8,ADMINISTRAÇÃO,Bacharelado
UNB-2_de06b0d8fd6e39791b24eac2e4a46d42,FARMÁCIA,Bacharelado
UNB-2_1effdb84eddaddfdbc4c7cae4c65dcf9,ADMINISTRAÇÃO,Bacharelado
UNB-2_6c5ed53c6b8d4633bcf18b4621060768,HISTÓRIA,Licenciatura
UNB-2_cc59e584ad6fcc8199460570130737e5,ADMINISTRAÇÃO,Bacharelado
UNB-2_8134a581dc6c28b0b0f54d87e5031b86,ADMINISTRAÇÃO,Bacharelado
UNB-2_4840cdb5ccbc64c4a2ae3c4f8b51ece8,ADMINISTRAÇÃO,Bacharelado
UNB-2_06939b4b43acd46cd57327bc87d9337b,ODONTOLOGIA,Bacharelado
UNB-2_1ecd1aabca95d087a0a7e9ed2a78060a,ADMINISTRAÇÃO,Bacharelado
UNB-2_d1a4d4b8c9ba0eb2b12de061f1d4df7c,ADMINISTRAÇÃO,Bacharelado
UNB-2_f15d5fd670e63b4ec396fe2cb91448e3,FARMÁCIA,Bacharelado
UNB-2_fbacb09e1d3f0197c451b7558e910f2d,ADMINISTRAÇÃO,Bacharelado
UNB-2_3d537e1c5706555d8f09b916921b5be4,ENGENHARIA ELÉTRICA,Bacharelado
UNB-2_737d8e62203a45fd13044afb6868ac72,ARTES CÊNICAS,Licenciatura
UNB-2_431a880502f7ea8a3e7d992a3cb340e4,COMUNICAÇÃO SOCIAL,Bacharelado
UNB-2_00bffdee9baceb9283af35f2a8404491,LETRAS TRADUÇÃO ESPANHOL,Bacharelado
UNB-2_4fffbfcc859a0b8d6765e8c08296aef1,LETRAS PORTUGUÊS,Bacharelado
UNB-2_1aacfbd02f0e0038ed5c514fbbaa7c1e,CIÊNCIAS DA COMPUTAÇÃO,Bacharelado
UNB-2_3c22fbe4f332acc20bd58437d32ff7bf,AGRONOMIA,Bacharelado
UNB-2_5cbab1a6a38a44e9385f02a3ad92ef11,ARTES CÊNICAS,Bacharelado
UNB-2_60115f0e5088f3fe418a70434aa4d22b,FARMÁCIA,Bacharelado
UNB-2_2de85c3707c805bfda06222f2484522a,ARTES CÊNICAS,Bacharelado
UNB-2_b3e76b72b206716405c3f56acb7b0b52,FARMÁCIA,Bacharelado
UNB-2_7bb188f9f4063140967a4cb4f652609d,ARTES CÊNICAS,Licenciatura
UNB-2_3362fd5959e8871a4bac09884634ad9d,GESTÃO PÚBLICA,Bacharelado
UNB-2_9e3f74c2a4f1d89ec15bc48c08659dd6,CIÊNCIAS DA COMPUTAÇÃO,Licenciatura
UNB-2_67ce30c0d7db83c67d292af01f7d1cb6,GESTÃO PÚBLICA,Bacharelado
UNB-2_007491eb5356c8641946978cb261fb01,CIÊNCIAS DA COMPUTAÇÃO,Licenciatura
UNB-2_a3316e89cd57d0ad06adf5b3775ce69e,HISTÓRIA,Licenciatura
UNB-2_6b0356144f92871ed3f38f54ff1c3506,HISTÓRIA,Licenciatura
UNB-2_b9b6465993d57f89e5643805d8ae6070,HISTÓRIA,Licenciatura
UNB-2_c84e593cd35653bd85808f043c8ed9c8,HISTÓRIA,Licenciatura
UNB-2_98b9b9931a76199ad0092d9c25b61f1f,GESTÃO PÚBLICA,Bacharelado
UNB-2_c4e82d6ed1316e98ee61f2daa630f974,HISTÓRIA,Licenciatura
UNB-2_fd6cab33d7d9f3f97cf088555c9fa7b4,GESTÃO PÚBLICA,Bacharelado
UNB-2_c0f628bc578394bcc0aa79bca0d7fba2,GESTÃO EM SAÚDE COLETIVA,Bacharelado
UNB-2_d04dc17d93252806ff96168a00f96844,DIREITO,Bacharelado
UNB-2_1f14ae4a3621792c6d043d98920e5280,ENGENHARIA DE PRODUÇÃO,Bacharelado
UNB-2_22385a75d178b1473b00743d8d57215d,DIREITO,Bacharelado
UNB-2_c96203295d9a7a6cbbfc3c7fe54a5b60,DIREITO,Bacharelado
UNB-2_360639a0aaf2e8fa95c179f9e963f4d9,ENGENHARIA DE PRODUÇÃO,Bacharelado
UNB-2_dcc8cc268bc227632fabadca356f3951,DIREITO,Bacharelado
UNB-2_bf6078bc39690c3a073e7a9907078e96,ENGENHARIA DE PRODUÇÃO,Bacharelado
UNB-2_423ff984de830396cb0e85c5ab21eac0,DIREITO,Bacharelado
UNB-2_b26043a3214d130cd18a22e18ad62847,ENGENHARIA DE PRODUÇÃO,Bacharelado
UNB-2_064c0222609a934cc25f31f891afc3cd,DIREITO,Bacharelado
UNB-2_718589219fdb7ffadf51933a91a1e36d,ENGENHARIA DE PRODUÇÃO,Bacharelado
UNB-2_b4d854173c95fff7161faf86efcdca55,DIREITO,Bacharelado
UNB-2_630df634bc89c5c850a6b480de5901d2,ENGENHARIA DE PRODUÇÃO,Bacharelado
UNB-2_bb13696968cc7ac060af19a1b42cd743,DIREITO,Bacharelado
UNB-2_e5360620124e9757e08a94d3ef801c0b,ENGENHARIA DE PRODUÇÃO,Bacharelado
UNB-2_e77573d7a78ceb82e9b6b09b62e2e235,ENGENHARIA DE PRODUÇÃO,Bacharelado
UNB-2_582e83151127ff8c571500ac1a1dd3ca,ENGENHARIA DE PRODUÇÃO,Bacharelado
UNB-2_4e4cbe03747b045466e97fdd3702f01a,DIREITO,Bacharelado
UNB-2_b02a4f960fa89dbd18e647590fbc6ad6,DIREITO,Bacharelado
UNB-2_e115c18b19a354f39c03d7dcc0b5fe03,ENGENHARIA DE PRODUÇÃO,Bacharelado
UNB-2_e82e23eaaeb33b6a2fc2620ee03f1da4,DIREITO,Bacharelado
UNB-2_4c81c7a0aa8c0d4a4c461c2cb7ceb942,ENGENHARIA DE PRODUÇÃO,Bacharelado
UNB-2_19c51803f1489418dd18eefebd5057c5,DIREITO,Bacharelado
UNB-2_c2016f0d6a1edfaa9ff58eea58eddcb4,ENGENHARIA DE PRODUÇÃO,Bacharelado
UNB-2_1614ee27ccc01eed1fcc8868a32a929d,DIREITO,Bacharelado
UNB-2_5536d6830b6b98861badd76e113db6db,ENGENHARIA DE PRODUÇÃO,Bacharelado
UNB-2_2b626f7652ed2a7ea937a3699ebf40e5,DIREITO,Bacharelado
UNB-2_7ddc746db159b349abbb14a2c836943e,DIREITO,Bacharelado
UNB-2_02630da79363a810758cec06291bb1d3,ENGENHARIA DE PRODUÇÃO,Bacharelado
UNB-2_5ec77afe34eab3665c8d4d4092e3bb02,DIREITO,Bacharelado
UNB-2_b0e00b292e96a867f29260284d61861d,ENGENHARIA DE PRODUÇÃO,Bacharelado
UNB-2_844fe6a26e7f93ff3a5632e3dbf68984,DIREITO,Bacharelado
UNB-2_ad71a76b8dca70ca2dc6bffe354f5a21,ENGENHARIA DE PRODUÇÃO,Bacharelado
UNB-2_1f8b9c0ae091167177126347d009f256,ENGENHARIA DE PRODUÇÃO,Bacharelado
UNB-2_04cb214deefac0a7497600841f9377be,ADMINISTRAÇÃO,Bacharelado
UNB-2_bcfea5f4949b0846dec6e757376fdc36,ADMINISTRAÇÃO,Bacharelado
UNB-2_09c43e4f3c95d2a978ca003c6b27f045,ADMINISTRAÇÃO,Bacharelado
UNB-2_fffa973d85a77670c5ee0b58999092e0,ADMINISTRAÇÃO,Bacharelado
UNB-2_acde3a1f5c8123877b338b5a1d75f4a3,ADMINISTRAÇÃO,Bacharelado
UNB-2_4651d88c6df3eafb4cf5fc9c17a554ee,GESTÃO PÚBLICA,Bacharelado
UNB-2_4555bb5713cb77855d4d9dec46f074d0,GESTÃO PÚBLICA,Bacharelado
UNB-2_d4b3bac237542bf501b5c7eb7b6564ae,GESTÃO PÚBLICA,Bacharelado
UNB-2_9d5eb016cebe3bf7ce01f2f2897b0ec4,GESTÃO PÚBLICA,Bacharelado
UNB-2_9b31892202e7ba02598008d88cd1f1f2,ADMINISTRAÇÃO,Bacharelado
UNB-2_a506f882f3f1425ce578189e6f2e25f9,GESTÃO PÚBLICA,Bacharelado
UNB-2_29f66e18a13434029284de4e4f7ff86b,GESTÃO PÚBLICA,Bacharelado
UNB-2_0fd4cba1b3ce7bf56a99cfe434773259,ADMINISTRAÇÃO,Bacharelado
UNB-2_b087e7fcb5614ee4186344b95461238e,GESTÃO PÚBLICA,Bacharelado
UNB-2_6ccb65253013cf1a1bd9272da041f176,ADMINISTRAÇÃO,Bacharelado
UNB-2_2ea5fa65fac56ecd1e4992e0efed9615,ADMINISTRAÇÃO,Bacharelado
UNB-2_10ba02eba5a84e4032b629dd84a8eb56,ADMINISTRAÇÃO,Bacharelado
UNB-2_db9744e09ee67717885598ea6dcf61d3,ADMINISTRAÇÃO,Bacharelado
UNB-2_c2f9ada7ca7affbc59d87893c790f3bd,ADMINISTRAÇÃO,Bacharelado
UNB-2_a0b1cc6979af4619ab4592282771bea0,ADMINISTRAÇÃO,Bacharelado
UNB-2_5cf5219dbdef069b232b59ff9556d7f1,ADMINISTRAÇÃO,Bacharelado
UNB-2_fdd73385445bcd519c8a0220ca706078,ADMINISTRAÇÃO,Bacharelado
UNB-2_f53d5e6a404ebe519f6234894b054aca,ADMINISTRAÇÃO,Bacharelado
UNB-2_966fc794d309221d1cc167e219baa0eb,ADMINISTRAÇÃO,Bacharelado
UNB-2_9815433a3bdb08b6d353265bf49b5a16,ADMINISTRAÇÃO,Bacharelado
UNB-2_d353eb6d66d0a20e5a16bf5f70fd784c,ADMINISTRAÇÃO,Bacharelado
UNB-2_8e1c61fd0da80b9059f01bbf8f25037f,ADMINISTRAÇÃO,Bacharelado
UNB-2_fec9338bd8932b4b5beca3ed34ba5b16,ADMINISTRAÇÃO,Bacharelado
UNB-2_68f9571a35fe121634d80fa78a3fea92,FARMÁCIA,Bacharelado
UNB-2_615295bfa2c9e6aa7978b6f0404e1851,DIREITO,Bacharelado
UNB-2_d9b88345dad3b8de8e8dc229921770e4,DIREITO,Bacharelado
UNB-2_008f2b44faf54cff6857d555ec976619,DIREITO,Bacharelado
UNB-2_98b3748622eac8bbbb35873a9010cb82,DIREITO,Bacharelado
UNB-2_a468003e46cbc9295435244d9c293681,DIREITO,Bacharelado
UNB-2_6829a9f000addbcd7a9e8c1e54daf899,DIREITO,Bacharelado
UNB-2_57e88dd21a0fd3149d4a08fa12dbe408,DIREITO,Bacharelado
UNB-2_21fdf43c641995c871d44eafdd3bf057,DIREITO,Bacharelado
UNB-2_d9ef75f43a8f10866e9a2eaf8823188b,DIREITO,Bacharelado
UNB-2_74fefce93edfa5fa2f59e0d3d05045e3,DIREITO,Bacharelado
UNB-2_ff9c3cecef775e037bdbe8696abc5f46,DIREITO,Bacharelado
UNB-2_5b7691adb5cf2d4f800d316acbef2414,DIREITO,Bacharelado
UNB-2_97aad4c64b99893c0e1bfca5ece257fe,DIREITO,Bacharelado
UNB-2_c8d21389082226c4cd4eb99f3ae5b53d,DIREITO,Bacharelado
UNB-2_39dd5c25119a455adf0df96745a183a5,FARMÁCIA,Bacharelado
UNB-2_5a7a639126e69ebf0ff4e357a656bd89,DIREITO,Bacharelado
UNB-2_e43d4e48546479f9aacc6505b03c2feb,DIREITO,Bacharelado
UNB-2_738cfb02fabaaab12f2b0c750e6cfe77,DIREITO,Bacharelado
UNB-2_f0725ae0014599259249a2a4d7b63163,DIREITO,Bacharelado
UNB-2_34efbe5f30f2802e17e379f54b8c68bb,DIREITO,Bacharelado
UNB-2_e2de98c785a9c59e9dfbc5f8eedd6487,DIREITO,Bacharelado
UNB-2_47c7ff31383bf0dcd02f44752870d659,DIREITO,Bacharelado
UNB-2_2cabfe46431159ba8f1cc28c94983f7e,DIREITO,Bacharelado
UNB-2_9d0129ed3c21c097cf3e630447254c0a,DIREITO,Bacharelado
UNB-2_227d8989b48efe3e2e3609ecf2e3efcb,DIREITO,Bacharelado
UNB-2_14e0c41dfbd6c3d3873b2ec7998b12c8,DIREITO,Bacharelado
UNB-2_f81d98f41245ffb1c5357e628101df68,DIREITO,Bacharelado
UNB-2_ad1420d49a450fcbfdff9e253ad55839,DIREITO,Bacharelado
UNB-2_b84fe6937a97adf44a93240c822a7414,DIREITO,Bacharelado
UNB-2_99b38386589f0223b68320a7259e6ac1,GESTÃO EM SAÚDE COLETIVA,Bacharelado
UNB-2_05025368a9d2e36e9464d090ba84f06c,DIREITO,Bacharelado
UNB-2_42ceee35462255c2f1babb9f9621cda8,HISTÓRIA,Licenciatura
UNB-2_ea72354de3b16c2395d3cf3e610f440c,QUÍMICA TECNOLÓGICA,Bacharelado
UNB-2_3cad2198e3e3bb4b8c58c244aea919e5,QUÍMICA TECNOLÓGICA,Bacharelado
UNB-2_0e66b4b05ee05056f8bc936ed23d9757,QUÍMICA,Licenciatura
UNB-2_419f4aac79139bbd0b4b8264ad9816e1,QUÍMICA,Licenciatura
UNB-2_539aa044ac0bdffc252378d935f403c1,QUÍMICA TECNOLÓGICA,Bacharelado
UNB-2_d78cfbfad835fc69aec3c8cdb73a1fbd,QUÍMICA,Licenciatura
UNB-2_356b350772efbab7a8128c8163c3de84,GESTÃO PÚBLICA,Bacharelado
UNB-2_18806930900f4a4e762fcdaddecc19ae,CIÊNCIAS DA INFORMAÇÃO,Bacharelado
UNB-2_505ffe3bda0e1ebfa76a24c2c6b570f7,CIÊNCIAS SOCIAIS,Bacharelado
UNB-2_769676f872c2fefabae7032c2d911932,FARMÁCIA,Bacharelado
UNB-2_b818f018e76886b4a0d7a2eef340896b,FARMÁCIA,Bacharelado
UNB-2_167526001a4f01c52a926091755a43eb,DIREITO,Bacharelado
UNB-2_19d2bcbf34776ac82283352c1b15f567,ENGENHARIA DE PRODUÇÃO,Bacharelado
UNB-2_42a8f874297b8a7ed283f7e90dab185a,ADMINISTRAÇÃO,Bacharelado
UNB-2_dd436f53de49faebf508df230955a4a0,DIREITO,Bacharelado
UNB-2_a59b9c86e941542153263862d896bf14,ENGENHARIA DA COMPUTAÇÃO,Bacharelado
UNB-2_6fad19af65916564eb85745f9ae388ec,CIÊNCIAS SOCIAIS,Bacharelado
UNB-2_98eaa9767a190c54ab857464f8d03f5a,ADMINISTRAÇÃO,Bacharelado
UNB-2_f7dbf891f58880d3b9fa1f328368a0e3,CIÊNCIAS DA COMPUTAÇÃO,Bacharelado
UNB-2_1a17280ae46440a26ac2d5a994d0fb54,ADMINISTRAÇÃO,Bacharelado
UNB-2_3cbda63f9ff54eb0fe5771fce84b5e68,CIÊNCIAS DA COMPUTAÇÃO,Bacharelado
UNB-2_14f75a703e72f47e305b1a3a2848f60f,QUÍMICA,Licenciatura
UNB-2_e3ef9c7b5742a94b37d926b2e231c947,ENGENHARIA FLORESTAL,Bacharelado
UNB-2_93c66796ef643f3e739cae3af8f2c17a,ARTES CÊNICAS,Licenciatura
UNB-2_cdbecdf3077b3738be12f05199afbc25,HISTÓRIA,Bacharelado
UNB-2_c4b2c9bba51a7070d5ca74b30c8a53ca,ARTES CÊNICAS,Licenciatura
UNB-2_3965e6f711aed2eb49c04b9b1219415f,DIREITO,Bacharelado
UNB-2_48ae2ac92e30f0810fe8c7852af47eff,DIREITO,Bacharelado
UNB-2_779a2f31bbed191b19464827b2b39f3d,DIREITO,Bacharelado
UNB-2_b4d5c4238bb5606686b18c2db5b9b633,DIREITO,Bacharelado
UNB-2_66cf0081b47fb3fb1efc9cb87021470a,DIREITO,Bacharelado
UNB-2_c8af45d6f66472ab76eec5d0473add0e,DIREITO,Bacharelado
UNB-2_1dc8673773af1aa58cf180c02ea0b608,DIREITO,Bacharelado
UNB-2_ebe34eedc1b8598aaf6e94b857254260,DIREITO,Bacharelado
UNB-2_c4928e1165e3d9a64237268c67bd859b,DIREITO,Bacharelado
UNB-2_2b76982aaab2b2cd6510a7219a11ffcb,DIREITO,Bacharelado
UNB-2_148767ba6056dce05b4ad428292ac387,DIREITO,Bacharelado
UNB-2_466c27c1b34037f5510b343641fcc079,DIREITO,Bacharelado
UNB-2_c632193f51f4c635d756b37ec729fce2,DIREITO,Bacharelado
UNB-2_7eb056189b8e1a476840932b4a205c9e,DIREITO,Bacharelado
UNB-2_113879ef903eab509cc00f28624a89de,DIREITO,Bacharelado
UNB-2_77cee14a0af39d60dbf00f5613d5ae98,DIREITO,Bacharelado
UNB-2_31a37b9fb1091cc057689dd8a74708b5,DIREITO,Bacharelado
UNB-2_f4a6532e4b0d7ab17c55ce834217911e,DIREITO,Bacharelado
UNB-2_d56b0bc66d6fa501a7bc8e5e5fab1e23,DIREITO,Bacharelado
UNB-2_49516784ec884fbb132a5ce05cade4ca,DIREITO,Bacharelado
UNB-2_c639249c8c5166a9eeab6618373a1107,DIREITO,Bacharelado
UNB-2_7c70c005f52023a3d54f8a3fd3017388,DIREITO,Bacharelado
UNB-2_7d55801bb6260194b63d7cbebe0cb485,DIREITO,Bacharelado
UNB-2_dedee354bc5be73e360a8c404774c54a,DIREITO,Bacharelado
UNB-2_adf44459f86c2d9da5769942bc9e1096,DIREITO,Bacharelado
UNB-2_f8f41d1e564b46f9bea91ee5ae8b0fb5,DIREITO,Bacharelado
UNB-2_2d0217e4ae87b9e50e520e0e16ed0e20,DIREITO,Bacharelado
UNB-2_d713027993588eac9a83ce966854e31d,DIREITO,Bacharelado
UNB-2_59bbc6ac6e456436434c4b05ecc16d6e,DIREITO,Bacharelado
UNB-2_ea42d085f31ae8e04ac031ae59436393,DIREITO,Bacharelado
UNB-2_fd1b1804656fb52bdb331ec0e7a58151,DIREITO,Bacharelado
UNB-2_0a9228d0d93ee8413e2a261cb52849a6,DIREITO,Bacharelado
UNB-2_7cb5372bd5c2e5ccbf39d772a093718f,DIREITO,Bacharelado
UNB-2_1dcd73e57f5ab2f9084f014557fda6f1,CIÊNCIAS SOCIAIS,Bacharelado
UNB-2_10df3b79d7711bab12bb9feabe77e1f3,CIÊNCIAS SOCIAIS,Bacharelado
UNB-2_4465a7b66f91918c6163e9ddd0ef197c,HISTÓRIA,Bacharelado
UNB-2_6d0bef2a8024368c8678add8e8db9f78,QUÍMICA TECNOLÓGICA,Bacharelado
UNB-2_194360a0bc4d1e2ace9c012380fbf972,HISTÓRIA,Licenciatura
UNB-2_b12ce18c86ceeb0f7868b8613bc8c99e,HISTÓRIA,Bacharelado
UNB-2_06b9f89b70bde6081e9c41cad2b4a0e9,CIÊNCIAS DA COMPUTAÇÃO,Bacharelado
UNB-2_254324f443cefa7fbf0d441c6f8137bb,CIÊNCIAS DA COMPUTAÇÃO,Licenciatura
UNB-2_590f9b136cb2bf136cab8579a2f2db2a,ENGENHARIA DA COMPUTAÇÃO,Bacharelado
UNB-2_3500e07421669d29542ace3a777e6b9c,COMUNICAÇÃO SOCIAL,Bacharelado
UNB-2_385125d5a89ab4f72d6bba2c2d573713,AGRONOMIA,Bacharelado
UNB-2_b8fdad68aa8c6538966507548a25b9d4,AGRONOMIA,Bacharelado
UNB-2_b71d947334bce0140bdb897c6847a761,AGRONOMIA,Bacharelado
UNB-2_4d0a617129e314209bc0d1ec06881f56,AGRONOMIA,Bacharelado
UNB-2_e2c39136e91c12d212933be765b8b848,AGRONOMIA,Bacharelado
UNB-2_9884c8311f9b9f8773285b8e52982796,AGRONOMIA,Bacharelado
UNB-2_902d22faed7eeed62ebdfe848de8fe9c,AGRONOMIA,Bacharelado
UNB-2_dff316c54966d5b02bb9b9f467a28370,AGRONOMIA,Bacharelado
UNB-2_36fd6ab73164c38aaac4cd3af0f78ba6,AGRONOMIA,Bacharelado
UNB-2_c27547c333b6ce4af39c04ef0efceffd,AGRONOMIA,Bacharelado
UNB-2_76d8b60dc4721425b2b9556968d4ebc7,AGRONOMIA,Bacharelado
UNB-2_6b4499210b75e981eb8742755b172c1f,AGRONOMIA,Bacharelado
UNB-2_7eb4c1e3e358de8a2ec86a28ac4bf51d,AGRONOMIA,Bacharelado
UNB-2_0791a8505ba025b029232a97ad8baf8a,MEDICINA VETERINÁRIA,Bacharelado
UNB-2_b7375e5df034a02bfb3a619173c1bd0c,MEDICINA VETERINÁRIA,Bacharelado
UNB-2_94a78a508392c85ddd5fd1a4349dcdbb,MEDICINA VETERINÁRIA,Bacharelado
UNB-2_73f33213ffd371cd1cb8406565764970,MEDICINA VETERINÁRIA,Bacharelado
UNB-2_45f1e54a8afd49bba7796a5a0ca00d46,MEDICINA VETERINÁRIA,Bacharelado
UNB-2_c9d947311e8922e4ac97a83761ea9e1f,MEDICINA VETERINÁRIA,Bacharelado
UNB-2_a85c9e4046844cfbfbf56d7614c2d238,MEDICINA VETERINÁRIA,Bacharelado
UNB-2_8bdf59a4ab2b79133e78d20fc82a70e7,MEDICINA VETERINÁRIA,Bacharelado
